ID,Campaign Content - Content → Campaign ID,Campaign Campaign - Campaign → Advertiser ID,Media App Media - Media → Publisher ID
2950307,41804,100381,15987
2950312,41804,100381,20836
2950318,41804,100381,30307
2950357,41804,100381,95486
2950360,41804,100381,95548
2950355,41804,100381,66859
2950359,41804,100381,95486
2950366,41804,100381,97179
2950364,41804,100381,95965
2950365,41804,100381,96257
2950363,41804,100381,95428
2950368,41804,100381,97977
2950367,41804,100381,97486
2950369,41804,100381,86619
2950371,41804,100381,100114
2950370,41804,100381,102023
2950327,41804,100381,63723
2950317,41804,100381,59966
2950347,41804,100381,89041
2950254,41804,100381,28920
2950343,41804,100381,85553
2950240,41804,100381,16377
2950290,41804,100381,48523
2950261,41804,100381,26410
2950278,41804,100381,30837
2950339,41804,100381,83261
2950356,41804,100381,95437
2950320,41804,100381,63477
2950315,41804,100381,59193
2950235,41804,100381,21797
2950219,41804,100381,7869
2950351,41804,100381,92695
2950316,41804,100381,58820
2950288,41804,100381,48669
2950247,41804,100381,24414
2950268,41804,100381,30892
2950284,41804,100381,26052
2950340,41804,100381,84406
2950292,41804,100381,46936
2950251,41804,100381,31080
2950310,41804,100381,58820
2950248,41804,100381,24704
2950325,41804,100381,65948
2950329,41804,100381,54882
2950262,41804,100381,9045
2950246,41804,100381,24649
2950256,41804,100381,30441
2950361,41804,100381,50767
2950239,41804,100381,22366
2950321,41804,100381,64696
2950249,41804,100381,24699
2950293,41804,100381,47622
2950295,41804,100381,42165
2950362,41804,100381,95709
2950350,41804,100381,98910
2950333,41804,100381,63723
2950218,41804,100381,7563
2950324,41804,100381,47523
2950348,41804,100381,21140
2950275,41804,100381,36009
2950228,41804,100381,15987
2950314,41804,100381,59164
2950215,41804,100381,1560
2950241,41804,100381,20663
2950217,41804,100381,5999
2950344,41804,100381,70139
2950263,41804,100381,28907
2950345,41804,100381,86082
2950260,41804,100381,29067
2950257,41804,100381,30119
2950229,41804,100381,20962
2950264,41804,100381,23476
2950225,41804,100381,18519
2950289,41804,100381,87687
2950265,41804,100381,24660
2950349,41804,100381,90734
2950319,41804,100381,60281
2950342,41804,100381,84575
2950328,41804,100381,73099
2950234,41804,100381,25809
2950334,41804,100381,63723
2950303,41804,100381,55595
2950352,41804,100381,93265
2950341,41804,100381,84478
2950226,41804,100381,1867
2950322,41804,100381,74822
2950306,41804,100381,15987
2950269,41804,100381,30238
2950223,41804,100381,245
2950335,41804,100381,63723
2950227,41804,100381,15976
2950255,41804,100381,30445
2950221,41804,100381,245
2950280,41804,100381,41979
2950301,41804,100381,28906
2950294,41804,100381,42950
2950336,41804,100381,69968
2950283,41804,100381,26052
2950297,41804,100381,40455
2950358,41804,100381,95486
2950258,41804,100381,24798
2950338,41804,100381,25174
2950332,41804,100381,63723
2950222,41804,100381,15986
2950274,41804,100381,37379
2950267,41804,100381,24650
2950353,41804,100381,93324
2950298,41804,100381,70173
2950281,41804,100381,26052
2950259,41804,100381,28960
2950299,41804,100381,13403
2950311,41804,100381,39007
2950272,41804,100381,29167
2950296,41804,100381,39159
2950224,41804,100381,192
2950308,41804,100381,41978
2950238,41804,100381,22439
2950330,41804,100381,21140
2950253,41804,100381,30438
2950236,41804,100381,15987
2950337,41804,100381,80208
2950323,41804,100381,65468
2950243,41804,100381,12091
2950242,41804,100381,6751
2950291,41804,100381,47286
2950331,41804,100381,98910
2950309,41804,100381,58337
2950346,41804,100381,86880
2950313,41804,100381,20836
2950216,41804,100381,2377
2950326,41804,100381,67322
2950277,41804,100381,32109
2950354,41804,100381,94218
2950237,41804,100381,15976
2856322,39510,7064,59966
2856359,39510,7064,55595
2856386,39510,7064,29334
2856402,39510,7064,73099
2856452,39510,7064,31080
2856368,39510,7064,74495
2856328,39510,7064,29167
2856337,39510,7064,56133
2856362,39510,7064,30307
2856366,39510,7064,2370
2856367,39510,7064,67450
2856369,39510,7064,26410
2856399,39510,7064,83261
2856416,39510,7064,101304
2856426,39510,7064,24414
2856435,39510,7064,9045
2856446,39510,7064,55595
2856449,39510,7064,57429
2856460,39510,7064,22439
2856464,39510,7064,80208
2856466,39510,7064,70070
2856469,39510,7064,64696
2856472,39510,7064,40455
2856475,39510,7064,26058
2856479,39510,7064,42489
2856491,39510,7064,25376
2856495,39510,7064,29334
2856497,39510,7064,28055
2856408,39510,7064,41978
2856341,39510,7064,54668
2856357,39510,7064,48523
2856364,39510,7064,42332
2856382,39510,7064,26052
2856388,39510,7064,26052
2856410,39510,7064,48669
2856423,39510,7064,26052
2856433,39510,7064,39250
2856439,39510,7064,58337
2856468,39510,7064,7869
2856496,39510,7064,28960
2856463,39510,7064,56060
2856440,39510,7064,37379
2856445,39510,7064,52125
2856326,39510,7064,26044
2856474,39510,7064,100266
2856481,39510,7064,5999
2856380,39510,7064,46936
2856381,39510,7064,30837
2856398,39510,7064,29067
2856448,39510,7064,94119
2856393,39510,7064,28272
2856338,39510,7064,15969
2856422,39510,7064,16377
2856459,39510,7064,13363
2856353,39510,7064,30837
2856485,39510,7064,28920
2856361,39510,7064,58635
2856378,39510,7064,30445
2856379,39510,7064,24699
2856390,39510,7064,47286
2856486,39510,7064,15987
2856489,39510,7064,61769
2856335,39510,7064,13363
2856360,39510,7064,245
2856385,39510,7064,25174
2856447,39510,7064,15976
2856457,39510,7064,28907
2856471,39510,7064,28631
2856498,39510,7064,13363
2856450,39510,7064,13031
2856412,39510,7064,29067
2856444,39510,7064,30837
2856454,39510,7064,19053
2856377,39510,7064,67213
2856384,39510,7064,1867
2856392,39510,7064,26052
2856336,39510,7064,20836
2856375,39510,7064,24704
2856405,39510,7064,58820
2856442,39510,7064,24798
2856443,39510,7064,35340
2856455,39510,7064,15987
2856493,39510,7064,58820
2856389,39510,7064,70173
2856437,39510,7064,30892
2856478,39510,7064,56858
2856383,39510,7064,24660
2856327,39510,7064,15969
2856329,39510,7064,68704
2856331,39510,7064,6751
2856333,39510,7064,22366
2856340,39510,7064,30119
2856343,39510,7064,15986
2856363,39510,7064,30441
2856365,39510,7064,47523
2856387,39510,7064,47622
2856394,39510,7064,30445
2856411,39510,7064,26052
2856417,39510,7064,54668
2856424,39510,7064,32206
2856434,39510,7064,32206
2856441,39510,7064,87687
2856453,39510,7064,60281
2856467,39510,7064,20962
2856470,39510,7064,11213
2856425,39510,7064,15987
2856332,39510,7064,92488
2856371,39510,7064,69968
2856494,39510,7064,32109
2856482,39510,7064,30438
2856421,39510,7064,19139
2856484,39510,7064,28906
2856358,39510,7064,25809
2856345,39510,7064,93265
2856347,39510,7064,85553
2856370,39510,7064,15987
2856404,39510,7064,60281
2856351,39510,7064,86880
2856414,39510,7064,24700
2856419,39510,7064,2929
2856420,39510,7064,41979
2856458,39510,7064,24650
2856480,39510,7064,58097
2856487,39510,7064,36009
2856456,39510,7064,93324
2856325,39510,7064,94120
2856350,39510,7064,95865
2856342,39510,7064,94124
2856324,39510,7064,94123
2856348,39510,7064,102008
2856352,39510,7064,94068
2856354,39510,7064,94068
2856330,39510,7064,92488
2856372,39510,7064,73747
2856395,39510,7064,94037
2856499,39510,7064,58696
2856344,39510,7064,20663
2856356,39510,7064,66859
2856339,39510,7064,21869
2856391,39510,7064,100266
2856407,39510,7064,63723
2856415,39510,7064,58820
2856396,39510,7064,63723
2856406,39510,7064,4925
2856418,39510,7064,15165
2856430,39510,7064,57615
2856431,39510,7064,100266
2856438,39510,7064,63723
2856473,39510,7064,15969
2856492,39510,7064,68688
2856346,39510,7064,21797
2856428,39510,7064,24649
2856451,39510,7064,49793
2856462,39510,7064,20836
2856488,39510,7064,90734
2856461,39510,7064,245
2856465,39510,7064,20836
2856476,39510,7064,15976
2856477,39510,7064,9332
2856436,39510,7064,94068
2856334,39510,7064,94037
2856323,39510,7064,94124
2856349,39510,7064,102008
2856355,39510,7064,94123
2856321,39510,7064,96373
2856373,39510,7064,46170
2856374,39510,7064,192
2856376,39510,7064,102008
2856397,39510,7064,25653
2856400,39510,7064,94218
2856401,39510,7064,92488
2856403,39510,7064,61769
2856409,39510,7064,61769
2856413,39510,7064,94037
2856427,39510,7064,83927
2856429,39510,7064,73747
2856432,39510,7064,12091
2856483,39510,7064,71795
2856490,39510,7064,81744
2786996,37843,57936,24660
2786918,37843,57936,1560
2787011,37843,57936,71795
2787015,37843,57936,65297
2786953,37843,57936,71795
2787017,37843,57936,61769
2786949,37843,57936,24704
2786961,37843,57936,92488
2786945,37843,57936,59725
2786897,37843,57936,74495
2786898,37843,57936,26058
2786909,37843,57936,31080
2787009,37843,57936,12091
2787036,37843,57936,46170
2787012,37843,57936,32109
2786926,37843,57936,61769
2786969,37843,57936,102008
2786875,37843,57936,30119
2786877,37843,57936,30307
2786879,37843,57936,9045
2786886,37843,57936,13403
2786890,37843,57936,22439
2786892,37843,57936,28055
2786894,37843,57936,20663
2786900,37843,57936,29167
2786903,37843,57936,55595
2786904,37843,57936,68627
2786910,37843,57936,64696
2786911,37843,57936,63477
2786913,37843,57936,80208
2786873,37843,57936,24650
2786891,37843,57936,93324
2786895,37843,57936,85553
2786901,37843,57936,93265
2786914,37843,57936,55595
2786917,37843,57936,56133
2786919,37843,57936,63524
2786923,37843,57936,42489
2786927,37843,57936,59966
2786938,37843,57936,46170
2786943,37843,57936,30837
2786963,37843,57936,39159
2786956,37843,57936,26044
2786962,37843,57936,41978
2786973,37843,57936,29334
2786979,37843,57936,27359
2786993,37843,57936,57615
2786994,37843,57936,36009
2787001,37843,57936,67925
2787007,37843,57936,67925
2787019,37843,57936,30438
2787002,37843,57936,15987
2787004,37843,57936,52427
2787022,37843,57936,48669
2787037,37843,57936,70070
2786970,37843,57936,52584
2786977,37843,57936,45765
2786931,37843,57936,245
2786942,37843,57936,63723
2786960,37843,57936,58820
2786966,37843,57936,63723
2786968,37843,57936,13031
2786974,37843,57936,4925
2786978,37843,57936,63723
2786982,37843,57936,90734
2786989,37843,57936,100266
2787000,37843,57936,63723
2787026,37843,57936,100266
2786948,37843,57936,99016
2787013,37843,57936,39250
2786992,37843,57936,81744
2787020,37843,57936,83814
2786950,37843,57936,98019
2786981,37843,57936,98019
2787035,37843,57936,26410
2786985,37843,57936,87570
2786952,37843,57936,98019
2786940,37843,57936,42165
2786872,37843,57936,15969
2786905,37843,57936,15976
2786906,37843,57936,13363
2786915,37843,57936,1867
2786971,37843,57936,20836
2786988,37843,57936,57505
2787016,37843,57936,30238
2787028,37843,57936,35340
2787031,37843,57936,15969
2787032,37843,57936,24272
2786941,37843,57936,47622
2786998,37843,57936,25174
2787014,37843,57936,30892
2786920,37843,57936,16377
2787033,37843,57936,83927
2786884,37843,57936,21797
2786933,37843,57936,13363
2786976,37843,57936,20836
2786991,37843,57936,32206
2787021,37843,57936,89792
2786869,37843,57936,21869
2786882,37843,57936,28907
2786932,37843,57936,245
2786959,37843,57936,58097
2786983,37843,57936,15165
2786995,37843,57936,2929
2787006,37843,57936,41979
2787038,37843,57936,59193
2787034,37843,57936,192
2786922,37843,57936,30837
2786990,37843,57936,56858
2786902,37843,57936,61769
2786965,37843,57936,98910
2786874,37843,57936,48523
2786880,37843,57936,20962
2786907,37843,57936,15986
2786936,37843,57936,47523
2786957,37843,57936,48669
2786967,37843,57936,87687
2786972,37843,57936,26052
2786984,37843,57936,26052
2787003,37843,57936,28903
2787024,37843,57936,7890
2787039,37843,57936,11213
2786870,37843,57936,30837
2786916,37843,57936,15987
2786939,37843,57936,28920
2786951,37843,57936,29067
2786964,37843,57936,29067
2786980,37843,57936,68688
2787005,37843,57936,25809
2786937,37843,57936,58696
2786868,37843,57936,58820
2786878,37843,57936,54668
2786881,37843,57936,21140
2786883,37843,57936,68704
2786885,37843,57936,11891
2786887,37843,57936,68303
2786889,37843,57936,7869
2786893,37843,57936,56060
2786896,37843,57936,24798
2786908,37843,57936,49793
2786912,37843,57936,9332
2786921,37843,57936,47523
2786925,37843,57936,69831
2786929,37843,57936,28960
2786934,37843,57936,42332
2786975,37843,57936,26052
2786986,37843,57936,54668
2786999,37843,57936,67213
2787010,37843,57936,24699
2787023,37843,57936,54882
2787008,37843,57936,98019
2786899,37843,57936,50501
2786924,37843,57936,37379
2787027,37843,57936,36794
2786871,37843,57936,58337
2786876,37843,57936,58443
2786888,37843,57936,59164
2786930,37843,57936,32284
2786946,37843,57936,60281
2786947,37843,57936,41979
2786958,37843,57936,30441
2786987,37843,57936,32206
2786997,37843,57936,30445
2787018,37843,57936,26052
2787025,37843,57936,24700
2787029,37843,57936,60281
2787030,37843,57936,100266
2786944,37843,57936,57429
2786928,37843,57936,65297
2786935,37843,57936,29334
2786954,37843,57936,70173
2786955,37843,57936,71795
2950381,41807,97822,9047
2950384,41807,97822,46202
2950385,41807,97822,98122
2950388,41807,97822,84637
2950382,41807,97822,85469
2950383,41807,97822,27579
2950389,41807,97822,85869
2950386,41807,97822,74679
2950387,41807,97822,84609
2951793,41807,97822,5975
2858797,39555,27310,24801
2858794,39555,27310,30837
2858801,39555,27310,37835
2858800,39555,27310,37835
2858802,39555,27310,24116
2858791,39555,27310,24075
2858799,39555,27310,11215
2858795,39555,27310,86619
2858798,39555,27310,100266
2858807,39555,27310,19724
2858804,39555,27310,34658
2858811,39555,27310,16278
2858815,39555,27310,47774
2858810,39555,27310,47523
2858806,39555,27310,23056
2858816,39555,27310,100266
2858805,39555,27310,68688
2858792,39555,27310,16571
2858813,39555,27310,34056
2858812,39555,27310,76589
2858796,39555,27310,74682
2858790,39555,27310,102008
2858803,39555,27310,23621
2858814,39555,27310,30892
2858808,39555,27310,53182
2858793,39555,27310,20836
2858809,39555,27310,54477
2947075,41736,75748,14171
2947080,41736,75748,5398
2947079,41736,75748,17723
2947077,41736,75748,59022
2947078,41736,75748,70556
2947076,41736,75748,8127
2947074,41736,75748,203
2753131,36963,91242,30083
2753132,36963,91242,22622
2753134,36963,91242,29222
2753133,36963,91242,79249
2753137,36963,91242,89029
2753136,36963,91242,61929
2753135,36963,91242,81374
2753129,36963,91242,241
2753130,36963,91242,260
2752250,36932,11479,1593
2752251,36932,11479,7187
2752252,36932,11479,12920
2752255,36932,11479,23025
2752254,36932,11479,21190
2752253,36932,11479,13770
2950421,41812,97822,55503
2950422,41812,97822,84603
2950423,41812,97822,90358
2950419,41812,97822,25809
2950418,41812,97822,12924
2950420,41812,97822,798
2951740,41812,97822,55503
2950440,41814,94675,66623
2950434,41814,94675,24075
2950439,41814,94675,70095
2950441,41814,94675,98019
2950438,41814,94675,6934
2950436,41814,94675,28272
2950435,41814,94675,25927
2950437,41814,94675,30750
2950443,41815,97822,30083
2950446,41815,97822,34330
2950445,41815,97822,80231
2950442,41815,97822,29528
2950444,41815,97822,205
2950427,41813,97822,77857
2950425,41813,97822,255
2950424,41813,97822,208
2950429,41813,97822,79175
2950428,41813,97822,41142
2950431,41813,97822,50369
2950426,41813,97822,3505
2950430,41813,97822,66982
2950432,41813,97822,90550
2950433,41813,97822,22969
2950457,41816,97822,91211
2950449,41816,97822,27579
2950453,41816,97822,98122
2950454,41816,97822,84609
2950447,41816,97822,9047
2950451,41816,97822,63191
2950452,41816,97822,63283
2950448,41816,97822,85469
2950450,41816,97822,46202
2950455,41816,97822,84637
2950456,41816,97822,85869
2951792,41816,97822,5975
2947021,41731,98111,90166
2947020,41731,98111,10502
2947026,41731,98111,22366
2947027,41731,98111,28125
2947018,41731,98111,264
2947037,41731,98111,11213
2947022,41731,98111,7397
2947016,41731,98111,264
2947023,41731,98111,5801
2947019,41731,98111,2357
2947038,41731,98111,5679
2947025,41731,98111,12774
2947035,41731,98111,3067
2947017,41731,98111,220
2947028,41731,98111,12919
2947024,41731,98111,98874
2947039,41731,98111,95125
2947036,41731,98111,30223
2866913,39760,68532,66807
2866910,39760,68532,2064
2866914,39760,68532,86688
2866911,39760,68532,8227
2866912,39760,68532,85972
2844512,39175,96430,81016
2844504,39175,96430,7022
2844508,39175,96430,18519
2844510,39175,96430,74434
2844506,39175,96430,10917
2844507,39175,96430,11683
2844511,39175,96430,50807
2844505,39175,96430,2377
2844509,39175,96430,24704
2966837,42179,100907,62038
2966834,42179,100907,7187
2966838,42179,100907,29639
2966839,42179,100907,23805
2966836,42179,100907,85093
2966835,42179,100907,12920
2849651,39321,3988,13363
2849648,39321,3988,96090
2849652,39321,3988,74434
2849653,39321,3988,89189
2849650,39321,3988,1596
2849649,39321,3988,96090
2966859,42180,55140,60304
2966860,42180,55140,64886
2966858,42180,55140,54145
2966840,42180,55140,16
2966853,42180,55140,12920
2966856,42180,55140,41559
2966857,42180,55140,54637
2966854,42180,55140,13308
2966855,42180,55140,26068
2966850,42180,55140,4559
2966842,42180,55140,113
2966849,42180,55140,1848
2966852,42180,55140,5801
2966841,42180,55140,77486
2966843,42180,55140,58715
2966845,42180,55140,10
2966844,42180,55140,70954
2966846,42180,55140,70960
2966848,42180,55140,58584
2966847,42180,55140,10
2966851,42180,55140,77857
2733656,36375,90510,14568
2733660,36375,90510,25927
2733659,36375,90510,31895
2733664,36375,90510,7563
2733662,36375,90510,60281
2733654,36375,90510,5400
2733658,36375,90510,30238
2733653,36375,90510,2064
2733652,36375,90510,2063
2733657,36375,90510,53156
2733655,36375,90510,5431
2733661,36375,90510,37835
2733663,36375,90510,45765
2966903,42182,100451,86030
2753220,36967,90416,45788
2753218,36967,90416,45505
2753217,36967,90416,31690
2753216,36967,90416,7197
2753223,36967,90416,66623
2753224,36967,90416,60895
2753227,36967,90416,75051
2753222,36967,90416,57429
2753228,36967,90416,75341
2753225,36967,90416,73520
2753219,36967,90416,55519
2753221,36967,90416,82376
2753226,36967,90416,31623
2849242,39302,95333,55503
2849241,39302,95333,80231
